#============================================================================
# Opacities computed by OpTool        <a^n>=  1.0000E+0  1.0000E+0  1.0000E+0
# Method:   DHS  fmax=  0.000
# Parameters:
#   amin [um]=      1.000 amax [um]=      1.000  na  =    1     apow=   3.5    
#   lmin [um]=      1.000 lmax [um]=     15.000  nlam= 1000     nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax=  0.0     chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    1.000  3.30  /home/jschneider/optool/lnk_data/astrosil-Draine2003.lnk
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  3.30  mixture of  1 materials
#----------------------------------------------------------------------------
# Command: /home/jschneider/optool/optool -c \
#   /home/jschneider/optool/lnk_data/astrosil-Draine2003.lnk 1.0 -a 1 1 \
#   3.5 -l 1 15 1000 -mie -o ../data/dust_models_mie/astrosil_1.0um
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
        1000
   1.000000E+00   1.770597E+03   3.505287E+03   6.604511E-01
   1.002714E+00   1.771669E+03   3.487167E+03   6.556992E-01
   1.005436E+00   1.770756E+03   3.462551E+03   6.510977E-01
   1.008165E+00   1.768055E+03   3.431914E+03   6.467050E-01
   1.010902E+00   1.763997E+03   3.396161E+03   6.425523E-01
   1.013646E+00   1.759201E+03   3.356524E+03   6.386412E-01
   1.016398E+00   1.754403E+03   3.314434E+03   6.349435E-01
   1.019157E+00   1.750373E+03   3.271373E+03   6.314044E-01
   1.021923E+00   1.747853E+03   3.228750E+03   6.279474E-01
   1.024697E+00   1.747488E+03   3.187805E+03   6.244801E-01
   1.027478E+00   1.749793E+03   3.149545E+03   6.209001E-01
   1.030267E+00   1.755117E+03   3.114715E+03   6.171001E-01
   1.033064E+00   1.763616E+03   3.083780E+03   6.129735E-01
   1.035868E+00   1.775222E+03   3.056922E+03   6.084190E-01
   1.038680E+00   1.789605E+03   3.034030E+03   6.033477E-01
   1.041499E+00   1.806131E+03   3.014704E+03   5.976919E-01
   1.044326E+00   1.823819E+03   2.998255E+03   5.914170E-01
   1.047161E+00   1.841335E+03   2.983742E+03   5.845363E-01
   1.050004E+00   1.857037E+03   2.970063E+03   5.771262E-01
   1.052854E+00   1.869123E+03   2.956096E+03   5.693381E-01
   1.055712E+00   1.875871E+03   2.940922E+03   5.613989E-01
   1.058577E+00   1.875961E+03   2.924047E+03   5.535967E-01
   1.061451E+00   1.868778E+03   2.905577E+03   5.462472E-01
   1.064332E+00   1.854573E+03   2.886250E+03   5.396484E-01
   1.067221E+00   1.834426E+03   2.867306E+03   5.340336E-01
   1.070118E+00   1.810007E+03   2.850226E+03   5.295388E-01
   1.073023E+00   1.783229E+03   2.836443E+03   5.261922E-01
   1.075936E+00   1.755923E+03   2.827117E+03   5.239262E-01
   1.078856E+00   1.729618E+03   2.823009E+03   5.226046E-01
   1.081785E+00   1.705433E+03   2.824467E+03   5.220530E-01
   1.084721E+00   1.684087E+03   2.831472E+03   5.220865E-01
   1.087665E+00   1.665957E+03   2.843724E+03   5.225290E-01
   1.090618E+00   1.651155E+03   2.860715E+03   5.232241E-01
   1.093578E+00   1.639606E+03   2.881800E+03   5.240402E-01
   1.096547E+00   1.631115E+03   2.906247E+03   5.248708E-01
   1.099523E+00   1.625406E+03   2.933265E+03   5.256325E-01
   1.102508E+00   1.622161E+03   2.962031E+03   5.262625E-01
   1.105500E+00   1.621034E+03   2.991703E+03   5.267157E-01
   1.108501E+00   1.621672E+03   3.021435E+03   5.269623E-01
   1.111510E+00   1.623723E+03   3.050390E+03   5.269859E-01
   1.114527E+00   1.626843E+03   3.077762E+03   5.267815E-01
   1.117553E+00   1.630710E+03   3.102798E+03   5.263548E-01
   1.120586E+00   1.635031E+03   3.124826E+03   5.257204E-01
   1.123628E+00   1.639555E+03   3.143292E+03   5.249007E-01
   1.126678E+00   1.644082E+03   3.157786E+03   5.239247E-01
   1.129736E+00   1.648476E+03   3.168083E+03   5.228255E-01
   1.132803E+00   1.652671E+03   3.174134E+03   5.216395E-01
   1.135878E+00   1.656676E+03   3.176107E+03   5.204025E-01
   1.138961E+00   1.660574E+03   3.174374E+03   5.191481E-01
   1.142053E+00   1.664513E+03   3.169484E+03   5.179040E-01
   1.145153E+00   1.668698E+03   3.162134E+03   5.166901E-01
   1.148261E+00   1.673371E+03   3.153119E+03   5.155156E-01
   1.151378E+00   1.678796E+03   3.143283E+03   5.143769E-01
   1.154503E+00   1.685230E+03   3.133463E+03   5.132562E-01
   1.157637E+00   1.692909E+03   3.124440E+03   5.121208E-01
   1.160780E+00   1.702016E+03   3.116885E+03   5.109238E-01
   1.163930E+00   1.712658E+03   3.111325E+03   5.096048E-01
   1.167090E+00   1.724843E+03   3.108101E+03   5.080937E-01
   1.170258E+00   1.738451E+03   3.107344E+03   5.063140E-01
   1.173434E+00   1.753211E+03   3.108957E+03   5.041898E-01
   1.176620E+00   1.768678E+03   3.112606E+03   5.016531E-01
   1.179814E+00   1.784222E+03   3.117734E+03   4.986535E-01
   1.183016E+00   1.799032E+03   3.123597E+03   4.951690E-01
   1.186227E+00   1.812152E+03   3.129332E+03   4.912166E-01
   1.189447E+00   1.822538E+03   3.134060E+03   4.868618E-01
   1.192676E+00   1.829164E+03   3.137016E+03   4.822232E-01
   1.195913E+00   1.831148E+03   3.137691E+03   4.774716E-01
   1.199160E+00   1.827877E+03   3.135952E+03   4.728205E-01
   1.202415E+00   1.819115E+03   3.132112E+03   4.685080E-01
   1.205679E+00   1.805053E+03   3.126924E+03   4.647724E-01
   1.208951E+00   1.786284E+03   3.121487E+03   4.618251E-01
   1.212233E+00   1.763716E+03   3.117097E+03   4.598274E-01
   1.215523E+00   1.738443E+03   3.115077E+03   4.588738E-01
   1.218823E+00   1.711604E+03   3.116621E+03   4.589871E-01
   1.222131E+00   1.684266E+03   3.122682E+03   4.601235E-01
   1.225449E+00   1.657344E+03   3.133921E+03   4.621854E-01
   1.228775E+00   1.631560E+03   3.150696E+03   4.650386E-01
   1.232111E+00   1.607439E+03   3.173094E+03   4.685299E-01
   1.235455E+00   1.585326E+03   3.200979E+03   4.725028E-01
   1.238809E+00   1.565415E+03   3.234040E+03   4.768084E-01
   1.242171E+00   1.547753E+03   3.272415E+03   4.814125E-01
   1.245543E+00   1.532390E+03   3.315343E+03   4.861457E-01
   1.248924E+00   1.519272E+03   3.362001E+03   4.908685E-01
   1.252314E+00   1.508402E+03   3.410999E+03   4.954167E-01
   1.255713E+00   1.499540E+03   3.462114E+03   4.997865E-01
   1.259122E+00   1.492484E+03   3.515098E+03   5.039798E-01
   1.262540E+00   1.487087E+03   3.569381E+03   5.079713E-01
   1.265967E+00   1.483203E+03   3.624423E+03   5.117467E-01
   1.269403E+00   1.480694E+03   3.679708E+03   5.153004E-01
   1.272849E+00   1.479428E+03   3.734758E+03   5.186338E-01
   1.276304E+00   1.479285E+03   3.789136E+03   5.217537E-01
   1.279769E+00   1.480155E+03   3.842450E+03   5.246709E-01
   1.283242E+00   1.481943E+03   3.894360E+03   5.273992E-01
   1.286726E+00   1.484568E+03   3.944581E+03   5.299543E-01
   1.290218E+00   1.487962E+03   3.992890E+03   5.323533E-01
   1.293721E+00   1.492075E+03   4.039128E+03   5.346134E-01
   1.297232E+00   1.496870E+03   4.083203E+03   5.367516E-01
   1.300754E+00   1.502328E+03   4.125091E+03   5.387841E-01
   1.304284E+00   1.508445E+03   4.164832E+03   5.407251E-01
   1.307825E+00   1.515259E+03   4.202437E+03   5.425833E-01
   1.311375E+00   1.522766E+03   4.238123E+03   5.443699E-01
   1.314935E+00   1.530984E+03   4.272114E+03   5.460908E-01
   1.318504E+00   1.539943E+03   4.304638E+03   5.477471E-01
   1.322083E+00   1.549673E+03   4.335937E+03   5.493351E-01
   1.325672E+00   1.560194E+03   4.366256E+03   5.508465E-01
   1.329270E+00   1.571514E+03   4.395817E+03   5.522680E-01
   1.332878E+00   1.583615E+03   4.424807E+03   5.535820E-01
   1.336496E+00   1.596450E+03   4.453357E+03   5.547668E-01
   1.340124E+00   1.609930E+03   4.481524E+03   5.557979E-01
   1.343762E+00   1.623918E+03   4.509281E+03   5.566497E-01
   1.347409E+00   1.638218E+03   4.536501E+03   5.572970E-01
   1.351067E+00   1.652571E+03   4.562960E+03   5.577176E-01
   1.354734E+00   1.666653E+03   4.588339E+03   5.578952E-01
   1.358411E+00   1.680077E+03   4.612238E+03   5.578222E-01
   1.362099E+00   1.692400E+03   4.634206E+03   5.575027E-01
   1.365796E+00   1.703143E+03   4.653778E+03   5.569553E-01
   1.369504E+00   1.711815E+03   4.670526E+03   5.562147E-01
   1.373221E+00   1.717945E+03   4.684114E+03   5.553328E-01
   1.376948E+00   1.721121E+03   4.694355E+03   5.543778E-01
   1.380686E+00   1.720989E+03   4.701506E+03   5.534550E-01
   1.384434E+00   1.717359E+03   4.705585E+03   5.526394E-01
   1.388192E+00   1.710200E+03   4.707018E+03   5.520229E-01
   1.391960E+00   1.699635E+03   4.706500E+03   5.516986E-01
   1.395738E+00   1.685940E+03   4.704900E+03   5.517494E-01
   1.399527E+00   1.669517E+03   4.703195E+03   5.522417E-01
